http://ex.org/variable#0 http://www.ibm.com/timex#o_di_fi http://ex.org/variable#1	1
http://ex.org/variable#0 http://www.ibm.com/timex#m_o http://ex.org/variable#2	1
http://ex.org/variable#0 http://www.ibm.com/timex#b_m_o_di_fi http://ex.org/variable#3	1
http://ex.org/variable#0 http://www.ibm.com/timex#eq_o_oi_d_di_s_si_f_fi http://ex.org/variable#4	1
http://ex.org/variable#0 http://www.ibm.com/timex#o_di_fi http://ex.org/variable#5	1
http://ex.org/variable#0 http://www.ibm.com/timex#m_o_di_fi http://ex.org/variable#6	1
http://ex.org/variable#0 http://www.ibm.com/timex#b_m_o_di_fi http://ex.org/variable#7	1
http://ex.org/variable#0 http://www.ibm.com/timex#o http://ex.org/variable#8	1
http://ex.org/variable#0 http://www.ibm.com/timex#o http://ex.org/variable#9	1
http://ex.org/variable#0 http://www.ibm.com/timex#o http://ex.org/variable#10	1
http://ex.org/variable#0 http://www.ibm.com/timex#eq_o_oi_d_di_s_si_f_fi http://ex.org/variable#11	1
http://ex.org/variable#0 http://www.ibm.com/timex#b_m_o_di_fi http://ex.org/variable#12	1
http://ex.org/variable#0 http://www.ibm.com/timex#o http://ex.org/variable#13	1
http://ex.org/variable#0 http://www.ibm.com/timex#b_m_o http://ex.org/variable#14	1
http://ex.org/variable#0 http://www.ibm.com/timex#b_o http://ex.org/variable#15	1
http://ex.org/variable#0 http://www.ibm.com/timex#eq_o_oi_d_di_s_si_f_fi http://ex.org/variable#16	1
http://ex.org/variable#0 http://www.ibm.com/timex#eq_o_oi_d_di_s_si_f_fi http://ex.org/variable#17	1
http://ex.org/variable#0 http://www.ibm.com/timex#eq_b_m_o_oi_d_di_s_si_f_fi http://ex.org/variable#19	1
http://ex.org/variable#0 http://www.ibm.com/timex#di http://ex.org/variable#20	1
http://ex.org/variable#0 http://www.ibm.com/timex#b_m_o_d http://ex.org/variable#21	1
http://ex.org/variable#0 http://www.ibm.com/timex#b_m_o http://ex.org/variable#22	1
http://ex.org/variable#0 http://www.ibm.com/timex#o_di_fi http://ex.org/variable#23	1
http://ex.org/variable#0 http://www.ibm.com/timex#eq_o_oi_d_di_s_si_f_fi http://ex.org/variable#24	1
http://ex.org/variable#0 http://www.ibm.com/timex#b_m_o http://ex.org/variable#25	1
http://ex.org/variable#0 http://www.ibm.com/timex#o_di_fi http://ex.org/variable#26	1
http://ex.org/variable#0 http://www.ibm.com/timex#b_m_o http://ex.org/variable#27	1
http://ex.org/variable#0 http://www.ibm.com/timex#o_d_s http://ex.org/variable#28	1
http://ex.org/variable#0 http://www.ibm.com/timex#b_m_o http://ex.org/variable#29	1
http://ex.org/variable#0 http://www.ibm.com/timex#b http://ex.org/variable#30	1
http://ex.org/variable#0 http://www.ibm.com/timex#b_m_o http://ex.org/variable#31	1
http://ex.org/variable#0 http://www.ibm.com/timex#o http://ex.org/variable#32	1
http://ex.org/variable#0 http://www.ibm.com/timex#o_di_fi http://ex.org/variable#33	1
http://ex.org/variable#0 http://www.ibm.com/timex#o_di_fi http://ex.org/variable#34	1
http://ex.org/variable#0 http://www.ibm.com/timex#b_m_o http://ex.org/variable#35	1
http://ex.org/variable#0 http://www.ibm.com/timex#o_di_fi http://ex.org/variable#36	1
http://ex.org/variable#0 http://www.ibm.com/timex#b_m_o_di http://ex.org/variable#37	1
http://ex.org/variable#0 http://www.ibm.com/timex#b_m_o_di_fi http://ex.org/variable#38	1
http://ex.org/variable#0 http://www.ibm.com/timex#eq_o_oi_d_di_s_si_f_fi http://ex.org/variable#39	1
http://ex.org/variable#1 http://www.ibm.com/timex#oi_d_f http://ex.org/variable#0	1
http://ex.org/variable#1 http://www.ibm.com/timex#b_m_o http://ex.org/variable#2	1
http://ex.org/variable#1 http://www.ibm.com/timex#b http://ex.org/variable#3	1
http://ex.org/variable#1 http://www.ibm.com/timex#d http://ex.org/variable#4	1
http://ex.org/variable#1 http://www.ibm.com/timex#o_d_s http://ex.org/variable#5	1
http://ex.org/variable#1 http://www.ibm.com/timex#b_o http://ex.org/variable#6	1
http://ex.org/variable#1 http://www.ibm.com/timex#b_m_o http://ex.org/variable#7	1
http://ex.org/variable#1 http://www.ibm.com/timex#b_m_o_d_s http://ex.org/variable#8	1
http://ex.org/variable#1 http://www.ibm.com/timex#b_m_o_d_s http://ex.org/variable#9	1
http://ex.org/variable#1 http://www.ibm.com/timex#b_m_o_d_s http://ex.org/variable#10	1
http://ex.org/variable#1 http://www.ibm.com/timex#d http://ex.org/variable#11	1
http://ex.org/variable#1 http://www.ibm.com/timex#b_m_o http://ex.org/variable#12	1
http://ex.org/variable#1 http://www.ibm.com/timex#d http://ex.org/variable#13	1
http://ex.org/variable#1 http://www.ibm.com/timex#b http://ex.org/variable#14	1
http://ex.org/variable#1 http://www.ibm.com/timex#b_m http://ex.org/variable#15	1
http://ex.org/variable#1 http://www.ibm.com/timex#d http://ex.org/variable#16	1
http://ex.org/variable#1 http://www.ibm.com/timex#o_d http://ex.org/variable#17	1
http://ex.org/variable#1 http://www.ibm.com/timex#b_m_o_d_s http://ex.org/variable#19	1
http://ex.org/variable#1 http://www.ibm.com/timex#bi http://ex.org/variable#20	1
http://ex.org/variable#1 http://www.ibm.com/timex#b_m_o_d_s http://ex.org/variable#21	1
http://ex.org/variable#1 http://www.ibm.com/timex#b http://ex.org/variable#22	1
http://ex.org/variable#1 http://www.ibm.com/timex#o_d_s http://ex.org/variable#23	1
http://ex.org/variable#1 http://www.ibm.com/timex#d http://ex.org/variable#24	1
http://ex.org/variable#1 http://www.ibm.com/timex#b http://ex.org/variable#25	1
http://ex.org/variable#1 http://www.ibm.com/timex#o_oi_d_di_s_si http://ex.org/variable#26	1
http://ex.org/variable#1 http://www.ibm.com/timex#b http://ex.org/variable#27	1
http://ex.org/variable#1 http://www.ibm.com/timex#d http://ex.org/variable#28	1
http://ex.org/variable#1 http://www.ibm.com/timex#b http://ex.org/variable#29	1
http://ex.org/variable#1 http://www.ibm.com/timex#b http://ex.org/variable#30	1
http://ex.org/variable#1 http://www.ibm.com/timex#b_m_o http://ex.org/variable#31	1
http://ex.org/variable#1 http://www.ibm.com/timex#o_d_s http://ex.org/variable#32	1
http://ex.org/variable#1 http://www.ibm.com/timex#d http://ex.org/variable#33	1
http://ex.org/variable#1 http://www.ibm.com/timex#b_m_o_d_s http://ex.org/variable#34	1
http://ex.org/variable#1 http://www.ibm.com/timex#b_m http://ex.org/variable#35	1
http://ex.org/variable#1 http://www.ibm.com/timex#eq_bi_mi_o_oi_d_di_s_si_f_fi http://ex.org/variable#36	1
http://ex.org/variable#1 http://www.ibm.com/timex#eq_o_s_fi http://ex.org/variable#37	1
http://ex.org/variable#1 http://www.ibm.com/timex#b http://ex.org/variable#38	1
http://ex.org/variable#1 http://www.ibm.com/timex#eq_o_oi_d_di_s_si_f_fi http://ex.org/variable#39	1
http://ex.org/variable#2 http://www.ibm.com/timex#mi_oi http://ex.org/variable#0	1
http://ex.org/variable#2 http://www.ibm.com/timex#bi_mi_oi http://ex.org/variable#1	1
http://ex.org/variable#2 http://www.ibm.com/timex#o_di_fi http://ex.org/variable#3	1
http://ex.org/variable#2 http://www.ibm.com/timex#oi_f http://ex.org/variable#4	1
http://ex.org/variable#2 http://www.ibm.com/timex#eq_o_oi_d_di_s_si_f_fi http://ex.org/variable#5	1
http://ex.org/variable#2 http://www.ibm.com/timex#eq_oi_si_f http://ex.org/variable#6	1
http://ex.org/variable#2 http://www.ibm.com/timex#o_oi_d_di_s_si http://ex.org/variable#7	1
http://ex.org/variable#2 http://www.ibm.com/timex#o_d_s http://ex.org/variable#8	1
http://ex.org/variable#2 http://www.ibm.com/timex#o_d_s http://ex.org/variable#9	1
http://ex.org/variable#2 http://www.ibm.com/timex#o_d_s http://ex.org/variable#10	1
http://ex.org/variable#2 http://www.ibm.com/timex#oi_d_f http://ex.org/variable#11	1
http://ex.org/variable#2 http://www.ibm.com/timex#eq_o_di_s_si_fi http://ex.org/variable#12	1
