http://ex.org/variable#1 http://www.ibm.com/timex#bi http://ex.org/variable#2	1
http://ex.org/variable#1 http://www.ibm.com/timex#bi_mi_oi_d_f http://ex.org/variable#29	1
http://ex.org/variable#1 http://www.ibm.com/timex#oi http://ex.org/variable#61	1
http://ex.org/variable#2 http://www.ibm.com/timex#b http://ex.org/variable#1	1
http://ex.org/variable#2 http://www.ibm.com/timex#eq_o_oi_d_di_s_si_f_fi http://ex.org/variable#29	1
http://ex.org/variable#2 http://www.ibm.com/timex#m http://ex.org/variable#61	1
http://ex.org/variable#3 http://www.ibm.com/timex#b_m_o_d_s http://ex.org/variable#18	1
http://ex.org/variable#4 http://www.ibm.com/timex#oi http://ex.org/variable#17	1
http://ex.org/variable#6 http://www.ibm.com/timex#b http://ex.org/variable#66	1
http://ex.org/variable#7 http://www.ibm.com/timex#oi_d_f http://ex.org/variable#46	1
http://ex.org/variable#8 http://www.ibm.com/timex#bi_mi_oi_d_f http://ex.org/variable#28	1
http://ex.org/variable#8 http://www.ibm.com/timex#eq_o_oi_d_di_s_si_f_fi http://ex.org/variable#32	1
http://ex.org/variable#8 http://www.ibm.com/timex#oi http://ex.org/variable#58	1
http://ex.org/variable#9 http://www.ibm.com/timex#f http://ex.org/variable#20	1
http://ex.org/variable#9 http://www.ibm.com/timex#bi_mi_oi_di_si http://ex.org/variable#23	1
http://ex.org/variable#9 http://www.ibm.com/timex#eq_bi_mi_o_oi_d_di_s_si_f_fi http://ex.org/variable#30	1
http://ex.org/variable#9 http://www.ibm.com/timex#bi_mi_oi_di_si http://ex.org/variable#31	1
http://ex.org/variable#9 http://www.ibm.com/timex#eq_bi_mi_o_oi_d_di_s_si_f_fi http://ex.org/variable#55	1
http://ex.org/variable#10 http://www.ibm.com/timex#fi http://ex.org/variable#21	1
http://ex.org/variable#10 http://www.ibm.com/timex#bi_mi_oi_d_f http://ex.org/variable#28	1
http://ex.org/variable#10 http://www.ibm.com/timex#o_d_s http://ex.org/variable#57	1
http://ex.org/variable#10 http://www.ibm.com/timex#bi_mi_oi_d_f http://ex.org/variable#58	1
http://ex.org/variable#13 http://www.ibm.com/timex#o http://ex.org/variable#64	1
http://ex.org/variable#14 http://www.ibm.com/timex#b_m_o_d_s http://ex.org/variable#19	1
http://ex.org/variable#14 http://www.ibm.com/timex#b_m_o_d_s http://ex.org/variable#50	1
http://ex.org/variable#14 http://www.ibm.com/timex#f http://ex.org/variable#52	1
http://ex.org/variable#15 http://www.ibm.com/timex#eq_bi_mi_o_oi_d_di_s_si_f_fi http://ex.org/variable#48	1
http://ex.org/variable#16 http://www.ibm.com/timex#eq_b_m_o_oi_d_di_s_si_f_fi http://ex.org/variable#22	1
http://ex.org/variable#16 http://www.ibm.com/timex#b_m_o http://ex.org/variable#33	1
http://ex.org/variable#16 http://www.ibm.com/timex#eq_b_m_o_oi_d_di_s_si_f_fi http://ex.org/variable#63	1
http://ex.org/variable#17 http://www.ibm.com/timex#o http://ex.org/variable#4	1
http://ex.org/variable#18 http://www.ibm.com/timex#bi_mi_oi_di_si http://ex.org/variable#3	1
http://ex.org/variable#19 http://www.ibm.com/timex#bi_mi_oi_di_si http://ex.org/variable#14	1
http://ex.org/variable#19 http://www.ibm.com/timex#fi http://ex.org/variable#50	1
http://ex.org/variable#19 http://www.ibm.com/timex#bi_mi_oi_di_si http://ex.org/variable#52	1
http://ex.org/variable#20 http://www.ibm.com/timex#fi http://ex.org/variable#9	1
http://ex.org/variable#20 http://www.ibm.com/timex#bi_mi_oi_di_si http://ex.org/variable#23	1
http://ex.org/variable#20 http://www.ibm.com/timex#eq_bi_mi_o_oi_d_di_s_si_f_fi http://ex.org/variable#30	1
http://ex.org/variable#20 http://www.ibm.com/timex#bi_mi_oi_di_si http://ex.org/variable#31	1
http://ex.org/variable#20 http://www.ibm.com/timex#eq_bi_mi_o_oi_d_di_s_si_f_fi http://ex.org/variable#55	1
http://ex.org/variable#21 http://www.ibm.com/timex#f http://ex.org/variable#10	1
http://ex.org/variable#21 http://www.ibm.com/timex#bi_mi_oi_d_f http://ex.org/variable#28	1
http://ex.org/variable#21 http://www.ibm.com/timex#o_d_s http://ex.org/variable#57	1
http://ex.org/variable#21 http://www.ibm.com/timex#bi_mi_oi_d_f http://ex.org/variable#58	1
http://ex.org/variable#22 http://www.ibm.com/timex#eq_bi_mi_o_oi_d_di_s_si_f_fi http://ex.org/variable#16	1
http://ex.org/variable#22 http://www.ibm.com/timex#o_d_s http://ex.org/variable#33	1
http://ex.org/variable#22 http://www.ibm.com/timex#oi_di_si http://ex.org/variable#42	1
http://ex.org/variable#22 http://www.ibm.com/timex#eq_bi_mi_o_oi_d_di_s_si_f_fi http://ex.org/variable#54	1
http://ex.org/variable#22 http://www.ibm.com/timex#fi http://ex.org/variable#63	1
http://ex.org/variable#22 http://www.ibm.com/timex#oi_di_si http://ex.org/variable#65	1
http://ex.org/variable#23 http://www.ibm.com/timex#b_m_o_d_s http://ex.org/variable#9	1
http://ex.org/variable#23 http://www.ibm.com/timex#b_m_o_d_s http://ex.org/variable#20	1
